sequence_id,prediction,confidence
sco_13466at7157_Anopheles_albimanus,sco13466at7157,1.0
sco_13468at7157_Anopheles_albimanus,sco13468at7157,1.0
sco_13476at7157_Anopheles_albimanus,sco13476at7157,1.0
sco_13478at7157_Anopheles_albimanus,sco13478at7157,1.0
sco_1347at7157_Anopheles_albimanus,sco1347at7157,1.0
sco_13485at7157_Anopheles_albimanus,sco13485at7157,1.0
sco_13513at7157_Anopheles_albimanus,sco13513at7157,1.0
sco_13515at7157_Anopheles_albimanus,sco13515at7157,1.0
sco_13539at7157_Anopheles_albimanus,sco13539at7157,1.0
sco_13540at7157_Anopheles_albimanus,sco13540at7157,1.0
sco_13542at7157_Anopheles_albimanus,sco13542at7157,1.0
sco_13546at7157_Anopheles_albimanus,sco13546at7157,1.0
sco_1354at7157_Anopheles_albimanus,sco1354at7157,1.0
sco_13556at7157_Anopheles_albimanus,sco13556at7157,1.0
sco_13558at7157_Anopheles_albimanus,sco13558at7157,1.0
sco_13568at7157_Anopheles_albimanus,sco13568at7157,1.0
sco_13571at7157_Anopheles_albimanus,sco13571at7157,1.0
sco_13580at7157_Anopheles_albimanus,sco13580at7157,1.0
sco_13582at7157_Anopheles_albimanus,sco13582at7157,1.0
sco_13590at7157_Anopheles_albimanus,sco13590at7157,1.0
sco_13594at7157_Anopheles_albimanus,sco13594at7157,1.0
sco_13606at7157_Anopheles_albimanus,sco13606at7157,1.0
sco_13613at7157_Anopheles_albimanus,sco13613at7157,1.0
sco_13623at7157_Anopheles_albimanus,sco13623at7157,1.0
sco_13632at7157_Anopheles_albimanus,sco13632at7157,1.0
sco_13635at7157_Anopheles_albimanus,sco13635at7157,1.0
sco_13637at7157_Anopheles_albimanus,sco13637at7157,1.0
sco_13641at7157_Anopheles_albimanus,sco13641at7157,1.0
sco_13642at7157_Anopheles_albimanus,sco13642at7157,1.0
sco_13651at7157_Anopheles_albimanus,sco13651at7157,1.0
sco_13659at7157_Anopheles_albimanus,sco13659at7157,1.0
sco_13673at7157_Anopheles_albimanus,sco13673at7157,1.0
sco_13674at7157_Anopheles_albimanus,sco13674at7157,1.0
sco_13681at7157_Anopheles_albimanus,sco13681at7157,1.0
sco_13683at7157_Anopheles_albimanus,sco13683at7157,1.0
sco_13686at7157_Anopheles_albimanus,sco13686at7157,1.0
sco_13690at7157_Anopheles_albimanus,sco13690at7157,1.0
sco_13718at7157_Anopheles_albimanus,sco13718at7157,1.0
sco_1372at7157_Anopheles_albimanus,sco1372at7157,1.0
sco_13749at7157_Anopheles_albimanus,sco13749at7157,1.0
sco_13752at7157_Anopheles_albimanus,sco13752at7157,1.0
sco_13760at7157_Anopheles_albimanus,sco13760at7157,1.0
sco_13763at7157_Anopheles_albimanus,sco13763at7157,1.0
sco_13768at7157_Anopheles_albimanus,sco13768at7157,1.0
sco_13770at7157_Anopheles_albimanus,sco42860at7157,0.68476355
sco_13775at7157_Anopheles_albimanus,sco13775at7157,1.0
sco_13782at7157_Anopheles_albimanus,sco13782at7157,1.0
sco_13786at7157_Anopheles_albimanus,sco13786at7157,1.0
sco_13794at7157_Anopheles_albimanus,sco13794at7157,1.0
sco_13813at7157_Anopheles_albimanus,sco13813at7157,1.0
sco_13819at7157_Anopheles_albimanus,sco13819at7157,1.0
sco_13822at7157_Anopheles_albimanus,sco13822at7157,1.0
sco_13841at7157_Anopheles_albimanus,sco13841at7157,1.0
sco_13866at7157_Anopheles_albimanus,sco13866at7157,1.0
sco_13867at7157_Anopheles_albimanus,sco13867at7157,1.0
sco_13868at7157_Anopheles_albimanus,sco13868at7157,1.0
sco_13874at7157_Anopheles_albimanus,sco13874at7157,1.0
sco_1387at7157_Anopheles_albimanus,sco1387at7157,1.0
sco_13880at7157_Anopheles_albimanus,sco13880at7157,1.0
sco_13888at7157_Anopheles_albimanus,sco13888at7157,1.0
sco_13891at7157_Anopheles_albimanus,sco13891at7157,1.0
sco_13896at7157_Anopheles_albimanus,sco13896at7157,1.0
sco_13907at7157_Anopheles_albimanus,sco13907at7157,1.0
sco_13910at7157_Anopheles_albimanus,sco13910at7157,1.0
sco_13965at7157_Anopheles_albimanus,sco13965at7157,1.0
sco_13981at7157_Anopheles_albimanus,sco13981at7157,1.0
sco_13991at7157_Anopheles_albimanus,sco13991at7157,1.0
sco_14021at7157_Anopheles_albimanus,sco14021at7157,1.0
sco_14027at7157_Anopheles_albimanus,sco14027at7157,1.0
sco_14028at7157_Anopheles_albimanus,sco14028at7157,1.0
sco_14040at7157_Anopheles_albimanus,sco14040at7157,1.0
sco_14041at7157_Anopheles_albimanus,sco14041at7157,0.99999964
sco_14042at7157_Anopheles_albimanus,sco14042at7157,1.0
sco_14064at7157_Anopheles_albimanus,sco14064at7157,1.0
sco_14066at7157_Anopheles_albimanus,sco14066at7157,1.0
sco_14077at7157_Anopheles_albimanus,sco14077at7157,1.0
sco_14088at7157_Anopheles_albimanus,sco14088at7157,1.0
sco_14095at7157_Anopheles_albimanus,sco14095at7157,1.0
sco_14101at7157_Anopheles_albimanus,sco14101at7157,1.0
sco_14105at7157_Anopheles_albimanus,sco14105at7157,1.0
sco_14109at7157_Anopheles_albimanus,sco14109at7157,1.0
sco_14114at7157_Anopheles_albimanus,sco14114at7157,1.0
sco_14117at7157_Anopheles_albimanus,sco14117at7157,1.0
sco_14130at7157_Anopheles_albimanus,sco14130at7157,1.0
sco_14142at7157_Anopheles_albimanus,sco14142at7157,1.0
sco_14167at7157_Anopheles_albimanus,sco14167at7157,1.0
sco_14168at7157_Anopheles_albimanus,sco14168at7157,1.0
sco_1417at7157_Anopheles_albimanus,sco1417at7157,1.0
sco_14182at7157_Anopheles_albimanus,sco14182at7157,1.0
sco_14183at7157_Anopheles_albimanus,sco14183at7157,1.0
sco_14188at7157_Anopheles_albimanus,sco14188at7157,1.0
sco_14213at7157_Anopheles_albimanus,sco14213at7157,1.0
sco_14214at7157_Anopheles_albimanus,sco14214at7157,1.0
sco_14226at7157_Anopheles_albimanus,sco14226at7157,1.0
sco_14228at7157_Anopheles_albimanus,sco14228at7157,1.0
sco_1422at7157_Anopheles_albimanus,sco1422at7157,1.0
sco_14236at7157_Anopheles_albimanus,sco14236at7157,1.0
sco_14244at7157_Anopheles_albimanus,sco14244at7157,1.0
sco_14253at7157_Anopheles_albimanus,sco14253at7157,1.0
sco_14256at7157_Anopheles_albimanus,sco14256at7157,1.0
sco_14262at7157_Anopheles_albimanus,sco14262at7157,1.0
sco_14276at7157_Anopheles_albimanus,sco14276at7157,1.0
sco_14290at7157_Anopheles_albimanus,sco14290at7157,1.0
sco_14292at7157_Anopheles_albimanus,sco14292at7157,1.0
sco_14302at7157_Anopheles_albimanus,sco14302at7157,1.0
sco_14309at7157_Anopheles_albimanus,sco14309at7157,1.0
sco_14314at7157_Anopheles_albimanus,sco14314at7157,1.0
sco_14318at7157_Anopheles_albimanus,sco14318at7157,1.0
sco_14320at7157_Anopheles_albimanus,sco14320at7157,1.0
sco_14327at7157_Anopheles_albimanus,sco14327at7157,1.0
sco_14354at7157_Anopheles_albimanus,sco14354at7157,1.0
sco_14361at7157_Anopheles_albimanus,sco14361at7157,1.0
sco_14370at7157_Anopheles_albimanus,sco14370at7157,1.0
sco_14372at7157_Anopheles_albimanus,sco14372at7157,1.0
sco_14377at7157_Anopheles_albimanus,sco14377at7157,1.0
sco_14381at7157_Anopheles_albimanus,sco14381at7157,1.0
sco_14386at7157_Anopheles_albimanus,sco14386at7157,1.0
sco_14393at7157_Anopheles_albimanus,sco14393at7157,1.0
sco_14403at7157_Anopheles_albimanus,sco14403at7157,1.0
sco_14412at7157_Anopheles_albimanus,sco14412at7157,1.0
sco_14424at7157_Anopheles_albimanus,sco14424at7157,1.0
sco_14431at7157_Anopheles_albimanus,sco14431at7157,1.0
sco_14436at7157_Anopheles_albimanus,sco14436at7157,1.0
sco_14440at7157_Anopheles_albimanus,sco14440at7157,1.0
sco_14441at7157_Anopheles_albimanus,sco14441at7157,1.0
sco_14446at7157_Anopheles_albimanus,sco14446at7157,1.0
sco_14448at7157_Anopheles_albimanus,sco14448at7157,1.0
sco_14453at7157_Anopheles_albimanus,sco14453at7157,1.0
sco_14454at7157_Anopheles_albimanus,sco14454at7157,1.0
sco_14455at7157_Anopheles_albimanus,sco14455at7157,1.0
sco_14466at7157_Anopheles_albimanus,sco14466at7157,1.0
sco_14487at7157_Anopheles_albimanus,sco14487at7157,1.0
sco_14493at7157_Anopheles_albimanus,sco14493at7157,1.0
sco_14504at7157_Anopheles_albimanus,sco14504at7157,1.0
sco_14505at7157_Anopheles_albimanus,sco14505at7157,1.0
sco_14512at7157_Anopheles_albimanus,sco14512at7157,1.0
sco_14528at7157_Anopheles_albimanus,sco14528at7157,1.0
sco_1452at7157_Anopheles_albimanus,sco1452at7157,1.0
sco_14530at7157_Anopheles_albimanus,sco14530at7157,1.0
sco_14534at7157_Anopheles_albimanus,sco14534at7157,1.0
sco_14542at7157_Anopheles_albimanus,sco14542at7157,1.0
sco_14545at7157_Anopheles_albimanus,sco14545at7157,1.0
sco_14551at7157_Anopheles_albimanus,sco14551at7157,1.0
sco_14559at7157_Anopheles_albimanus,sco14559at7157,1.0
sco_14569at7157_Anopheles_albimanus,sco14569at7157,1.0
sco_1456at7157_Anopheles_albimanus,sco1456at7157,1.0
sco_14580at7157_Anopheles_albimanus,sco14580at7157,1.0
sco_14584at7157_Anopheles_albimanus,sco14584at7157,1.0
sco_14587at7157_Anopheles_albimanus,sco14587at7157,1.0
sco_14588at7157_Anopheles_albimanus,sco14588at7157,1.0
sco_14589at7157_Anopheles_albimanus,sco14589at7157,1.0
sco_14591at7157_Anopheles_albimanus,sco16616at7157,1.0
sco_14616at7157_Anopheles_albimanus,sco14616at7157,1.0
sco_14624at7157_Anopheles_albimanus,sco14624at7157,1.0
sco_14625at7157_Anopheles_albimanus,sco14625at7157,1.0
sco_1462at7157_Anopheles_albimanus,sco1462at7157,1.0
sco_14630at7157_Anopheles_albimanus,sco14630at7157,1.0
sco_14631at7157_Anopheles_albimanus,sco14631at7157,1.0
sco_14633at7157_Anopheles_albimanus,sco14633at7157,1.0
sco_1463at7157_Anopheles_albimanus,sco1463at7157,1.0
sco_14641at7157_Anopheles_albimanus,sco14641at7157,1.0
sco_14643at7157_Anopheles_albimanus,sco14643at7157,1.0
sco_14660at7157_Anopheles_albimanus,sco14660at7157,1.0
sco_14664at7157_Anopheles_albimanus,sco14664at7157,1.0
sco_14680at7157_Anopheles_albimanus,sco14680at7157,1.0
sco_14689at7157_Anopheles_albimanus,sco14689at7157,1.0
sco_14692at7157_Anopheles_albimanus,sco14692at7157,1.0
sco_14696at7157_Anopheles_albimanus,sco14696at7157,1.0
sco_14711at7157_Anopheles_albimanus,sco14711at7157,1.0
sco_14723at7157_Anopheles_albimanus,sco14723at7157,1.0
sco_14726at7157_Anopheles_albimanus,sco14726at7157,1.0
sco_14733at7157_Anopheles_albimanus,sco14733at7157,1.0
sco_14745at7157_Anopheles_albimanus,sco14745at7157,1.0
sco_14753at7157_Anopheles_albimanus,sco14753at7157,1.0
sco_14754at7157_Anopheles_albimanus,sco14754at7157,1.0
sco_14756at7157_Anopheles_albimanus,sco14756at7157,1.0
sco_14761at7157_Anopheles_albimanus,sco14761at7157,1.0
sco_14764at7157_Anopheles_albimanus,sco14764at7157,1.0
sco_14770at7157_Anopheles_albimanus,sco14770at7157,1.0
sco_14777at7157_Anopheles_albimanus,sco14777at7157,1.0
sco_14783at7157_Anopheles_albimanus,sco14783at7157,1.0
sco_14784at7157_Anopheles_albimanus,sco14784at7157,1.0
sco_14791at7157_Anopheles_albimanus,sco14791at7157,1.0
sco_14801at7157_Anopheles_albimanus,sco14801at7157,1.0
sco_14809at7157_Anopheles_albimanus,sco14809at7157,1.0
sco_14819at7157_Anopheles_albimanus,sco14819at7157,1.0
sco_1481at7157_Anopheles_albimanus,sco1481at7157,1.0
sco_14820at7157_Anopheles_albimanus,sco14820at7157,1.0
sco_14838at7157_Anopheles_albimanus,sco14838at7157,1.0
sco_14844at7157_Anopheles_albimanus,sco14844at7157,1.0
sco_14873at7157_Anopheles_albimanus,sco14873at7157,1.0
sco_14876at7157_Anopheles_albimanus,sco14876at7157,1.0
sco_14881at7157_Anopheles_albimanus,sco14881at7157,1.0
sco_14885at7157_Anopheles_albimanus,sco14885at7157,1.0
sco_14887at7157_Anopheles_albimanus,sco14887at7157,1.0
sco_14920at7157_Anopheles_albimanus,sco14920at7157,1.0
sco_14923at7157_Anopheles_albimanus,sco14923at7157,1.0
sco_14931at7157_Anopheles_albimanus,sco14931at7157,1.0
sco_14933at7157_Anopheles_albimanus,sco14933at7157,1.0
sco_14943at7157_Anopheles_albimanus,sco14943at7157,1.0
sco_14948at7157_Anopheles_albimanus,sco14948at7157,1.0
sco_14955at7157_Anopheles_albimanus,sco14955at7157,1.0
sco_14958at7157_Anopheles_albimanus,sco14958at7157,1.0
sco_14971at7157_Anopheles_albimanus,sco14971at7157,1.0
sco_14980at7157_Anopheles_albimanus,sco14980at7157,1.0
sco_14996at7157_Anopheles_albimanus,sco14996at7157,1.0
sco_14998at7157_Anopheles_albimanus,sco14998at7157,1.0
sco_1499at7157_Anopheles_albimanus,sco1499at7157,1.0
sco_15000at7157_Anopheles_albimanus,sco15000at7157,1.0
sco_15001at7157_Anopheles_albimanus,sco15001at7157,1.0
sco_15002at7157_Anopheles_albimanus,sco15002at7157,1.0
sco_15013at7157_Anopheles_albimanus,sco15013at7157,1.0
sco_15038at7157_Anopheles_albimanus,sco15038at7157,1.0
sco_15065at7157_Anopheles_albimanus,sco15065at7157,1.0
sco_15090at7157_Anopheles_albimanus,sco15090at7157,1.0
sco_15091at7157_Anopheles_albimanus,sco15091at7157,1.0
sco_15104at7157_Anopheles_albimanus,sco15104at7157,1.0
sco_15112at7157_Anopheles_albimanus,sco15112at7157,1.0
sco_15120at7157_Anopheles_albimanus,sco15120at7157,1.0
sco_15127at7157_Anopheles_albimanus,sco15127at7157,1.0
sco_15137at7157_Anopheles_albimanus,sco15137at7157,1.0
sco_15142at7157_Anopheles_albimanus,sco15142at7157,1.0
sco_15154at7157_Anopheles_albimanus,sco15154at7157,1.0
sco_15155at7157_Anopheles_albimanus,sco15155at7157,1.0
sco_15162at7157_Anopheles_albimanus,sco15162at7157,1.0
sco_1516at7157_Anopheles_albimanus,sco1516at7157,1.0
sco_15171at7157_Anopheles_albimanus,sco15171at7157,1.0
sco_15174at7157_Anopheles_albimanus,sco15174at7157,1.0
sco_15175at7157_Anopheles_albimanus,sco15175at7157,1.0
sco_15189at7157_Anopheles_albimanus,sco15189at7157,1.0
sco_15195at7157_Anopheles_albimanus,sco15195at7157,1.0
sco_15213at7157_Anopheles_albimanus,sco15213at7157,1.0
sco_15218at7157_Anopheles_albimanus,sco15218at7157,1.0
sco_15228at7157_Anopheles_albimanus,sco15228at7157,1.0
sco_15233at7157_Anopheles_albimanus,sco15233at7157,1.0
sco_15239at7157_Anopheles_albimanus,sco15239at7157,1.0
sco_15251at7157_Anopheles_albimanus,sco15251at7157,1.0
sco_15259at7157_Anopheles_albimanus,sco15259at7157,1.0
sco_15282at7157_Anopheles_albimanus,sco15282at7157,1.0
sco_15295at7157_Anopheles_albimanus,sco15295at7157,1.0
sco_15297at7157_Anopheles_albimanus,sco15297at7157,1.0
sco_15303at7157_Anopheles_albimanus,sco15303at7157,1.0
sco_15307at7157_Anopheles_albimanus,sco15307at7157,1.0
sco_15308at7157_Anopheles_albimanus,sco15308at7157,1.0
sco_15314at7157_Anopheles_albimanus,sco15314at7157,1.0
sco_15315at7157_Anopheles_albimanus,sco15315at7157,1.0
sco_15341at7157_Anopheles_albimanus,sco15341at7157,1.0
sco_15355at7157_Anopheles_albimanus,sco15355at7157,1.0
sco_1536at7157_Anopheles_albimanus,sco1536at7157,1.0
sco_15378at7157_Anopheles_albimanus,sco15378at7157,1.0
sco_15383at7157_Anopheles_albimanus,sco15383at7157,1.0
sco_15391at7157_Anopheles_albimanus,sco15391at7157,1.0
sco_15400at7157_Anopheles_albimanus,sco15400at7157,1.0
sco_15401at7157_Anopheles_albimanus,sco15401at7157,1.0
sco_15402at7157_Anopheles_albimanus,sco15402at7157,1.0
sco_15404at7157_Anopheles_albimanus,sco15404at7157,1.0
sco_15434at7157_Anopheles_albimanus,sco15434at7157,1.0
sco_15436at7157_Anopheles_albimanus,sco15436at7157,1.0
sco_15437at7157_Anopheles_albimanus,sco15437at7157,1.0
sco_15450at7157_Anopheles_albimanus,sco15450at7157,1.0
sco_15458at7157_Anopheles_albimanus,sco15458at7157,1.0
sco_15460at7157_Anopheles_albimanus,sco15460at7157,1.0
sco_15462at7157_Anopheles_albimanus,sco15462at7157,1.0
sco_15463at7157_Anopheles_albimanus,sco15463at7157,1.0
sco_15466at7157_Anopheles_albimanus,sco15466at7157,1.0
sco_15485at7157_Anopheles_albimanus,sco15485at7157,1.0
sco_15486at7157_Anopheles_albimanus,sco15486at7157,1.0
sco_15487at7157_Anopheles_albimanus,sco15487at7157,1.0
sco_15499at7157_Anopheles_albimanus,sco15499at7157,1.0
sco_15508at7157_Anopheles_albimanus,sco15508at7157,1.0
sco_15515at7157_Anopheles_albimanus,sco15515at7157,1.0
sco_15521at7157_Anopheles_albimanus,sco15521at7157,1.0
sco_15527at7157_Anopheles_albimanus,sco15527at7157,1.0
sco_15535at7157_Anopheles_albimanus,sco15535at7157,1.0
sco_1553at7157_Anopheles_albimanus,sco1553at7157,1.0
sco_15541at7157_Anopheles_albimanus,sco15541at7157,1.0
sco_15561at7157_Anopheles_albimanus,sco15561at7157,1.0
sco_15580at7157_Anopheles_albimanus,sco15580at7157,1.0
sco_15582at7157_Anopheles_albimanus,sco15582at7157,1.0
sco_15592at7157_Anopheles_albimanus,sco15592at7157,1.0
sco_15598at7157_Anopheles_albimanus,sco15598at7157,1.0
sco_15617at7157_Anopheles_albimanus,sco15617at7157,1.0
sco_15618at7157_Anopheles_albimanus,sco15618at7157,1.0
sco_15634at7157_Anopheles_albimanus,sco15634at7157,1.0
sco_15642at7157_Anopheles_albimanus,sco15642at7157,1.0
sco_15646at7157_Anopheles_albimanus,sco15646at7157,1.0
sco_15665at7157_Anopheles_albimanus,sco15665at7157,1.0
sco_15670at7157_Anopheles_albimanus,sco15670at7157,1.0
sco_15675at7157_Anopheles_albimanus,sco15675at7157,1.0
sco_1567at7157_Anopheles_albimanus,sco1567at7157,1.0
sco_15682at7157_Anopheles_albimanus,sco15682at7157,1.0
sco_15685at7157_Anopheles_albimanus,sco15685at7157,1.0
sco_1568at7157_Anopheles_albimanus,sco1568at7157,1.0
sco_15692at7157_Anopheles_albimanus,sco3164at7157,0.99201113
sco_15699at7157_Anopheles_albimanus,sco15699at7157,1.0
sco_1569at7157_Anopheles_albimanus,sco1569at7157,1.0
sco_15703at7157_Anopheles_albimanus,sco15703at7157,1.0
sco_15707at7157_Anopheles_albimanus,sco15707at7157,1.0
sco_15718at7157_Anopheles_albimanus,sco15718at7157,1.0
sco_1576at7157_Anopheles_albimanus,sco1576at7157,1.0
sco_15777at7157_Anopheles_albimanus,sco15777at7157,1.0
sco_15795at7157_Anopheles_albimanus,sco15795at7157,1.0
sco_15797at7157_Anopheles_albimanus,sco15797at7157,1.0
sco_15799at7157_Anopheles_albimanus,sco15799at7157,1.0
sco_15806at7157_Anopheles_albimanus,sco15806at7157,1.0
sco_15817at7157_Anopheles_albimanus,sco15817at7157,1.0
sco_15819at7157_Anopheles_albimanus,sco15819at7157,1.0
sco_15820at7157_Anopheles_albimanus,sco15820at7157,1.0
sco_15823at7157_Anopheles_albimanus,sco15823at7157,1.0
sco_15842at7157_Anopheles_albimanus,sco15842at7157,1.0
sco_15845at7157_Anopheles_albimanus,sco15845at7157,1.0
sco_15847at7157_Anopheles_albimanus,sco15847at7157,1.0
sco_15854at7157_Anopheles_albimanus,sco15854at7157,1.0
sco_15875at7157_Anopheles_albimanus,sco15875at7157,1.0
sco_15908at7157_Anopheles_albimanus,sco29432at7157,0.9999999
sco_15921at7157_Anopheles_albimanus,sco15921at7157,1.0
sco_15957at7157_Anopheles_albimanus,sco15957at7157,1.0
sco_15959at7157_Anopheles_albimanus,sco15959at7157,1.0
sco_15969at7157_Anopheles_albimanus,sco15969at7157,1.0
sco_15970at7157_Anopheles_albimanus,sco15970at7157,1.0
sco_15972at7157_Anopheles_albimanus,sco15972at7157,1.0
sco_15973at7157_Anopheles_albimanus,sco15973at7157,1.0
sco_15978at7157_Anopheles_albimanus,sco15978at7157,1.0
sco_1597at7157_Anopheles_albimanus,sco1597at7157,1.0
sco_1598at7157_Anopheles_albimanus,sco1598at7157,1.0
sco_16016at7157_Anopheles_albimanus,sco16016at7157,1.0
sco_16021at7157_Anopheles_albimanus,sco16021at7157,1.0
sco_16026at7157_Anopheles_albimanus,sco16026at7157,1.0
sco_16034at7157_Anopheles_albimanus,sco16034at7157,1.0
sco_16070at7157_Anopheles_albimanus,sco16070at7157,1.0
sco_16073at7157_Anopheles_albimanus,sco16073at7157,1.0
sco_16075at7157_Anopheles_albimanus,sco16075at7157,1.0
sco_16081at7157_Anopheles_albimanus,sco16081at7157,1.0
sco_16090at7157_Anopheles_albimanus,sco16090at7157,1.0
sco_16099at7157_Anopheles_albimanus,sco16099at7157,1.0
sco_160at7157_Anopheles_albimanus,sco160at7157,1.0
sco_1610at7157_Anopheles_albimanus,sco1610at7157,1.0
sco_16113at7157_Anopheles_albimanus,sco45121at7157,1.0
sco_16114at7157_Anopheles_albimanus,sco16114at7157,1.0
sco_16134at7157_Anopheles_albimanus,sco16134at7157,1.0
sco_16142at7157_Anopheles_albimanus,sco16142at7157,1.0
sco_16149at7157_Anopheles_albimanus,sco16149at7157,1.0
sco_16150at7157_Anopheles_albimanus,sco16150at7157,1.0
sco_16167at7157_Anopheles_albimanus,sco16167at7157,1.0
sco_16179at7157_Anopheles_albimanus,sco16179at7157,1.0
sco_16180at7157_Anopheles_albimanus,sco16180at7157,1.0
sco_16182at7157_Anopheles_albimanus,sco16182at7157,1.0
sco_16183at7157_Anopheles_albimanus,sco16183at7157,1.0
sco_16185at7157_Anopheles_albimanus,sco16185at7157,1.0
sco_16219at7157_Anopheles_albimanus,sco16219at7157,1.0
sco_16255at7157_Anopheles_albimanus,sco16255at7157,1.0
sco_16256at7157_Anopheles_albimanus,sco16256at7157,1.0
sco_1625at7157_Anopheles_albimanus,sco1625at7157,1.0
sco_16260at7157_Anopheles_albimanus,sco16260at7157,1.0
sco_16268at7157_Anopheles_albimanus,sco16268at7157,1.0
sco_16276at7157_Anopheles_albimanus,sco16276at7157,1.0
sco_16285at7157_Anopheles_albimanus,sco16285at7157,1.0
sco_16286at7157_Anopheles_albimanus,sco16286at7157,1.0
sco_162at7157_Anopheles_albimanus,sco162at7157,1.0
sco_16308at7157_Anopheles_albimanus,sco16308at7157,1.0
sco_16312at7157_Anopheles_albimanus,sco16312at7157,1.0
sco_16321at7157_Anopheles_albimanus,sco16321at7157,1.0
sco_16325at7157_Anopheles_albimanus,sco16325at7157,1.0
sco_16326at7157_Anopheles_albimanus,sco16326at7157,1.0
sco_16355at7157_Anopheles_albimanus,sco16355at7157,1.0
sco_16370at7157_Anopheles_albimanus,sco16370at7157,1.0
sco_16377at7157_Anopheles_albimanus,sco16377at7157,1.0
sco_16380at7157_Anopheles_albimanus,sco16380at7157,1.0
sco_1638at7157_Anopheles_albimanus,sco1638at7157,1.0
sco_16396at7157_Anopheles_albimanus,sco16396at7157,1.0
sco_16397at7157_Anopheles_albimanus,sco16397at7157,1.0
sco_16403at7157_Anopheles_albimanus,sco16403at7157,1.0
sco_16431at7157_Anopheles_albimanus,sco16431at7157,1.0
sco_16433at7157_Anopheles_albimanus,sco16433at7157,1.0
sco_16445at7157_Anopheles_albimanus,sco16445at7157,1.0
sco_16447at7157_Anopheles_albimanus,sco16447at7157,1.0
sco_1647at7157_Anopheles_albimanus,sco27596at7157,1.0
sco_16486at7157_Anopheles_albimanus,sco16486at7157,1.0
sco_1648at7157_Anopheles_albimanus,sco1648at7157,1.0
sco_16495at7157_Anopheles_albimanus,sco16495at7157,0.99998987
sco_16534at7157_Anopheles_albimanus,sco16534at7157,1.0
sco_16559at7157_Anopheles_albimanus,sco16559at7157,1.0
sco_16560at7157_Anopheles_albimanus,sco16560at7157,1.0
sco_16564at7157_Anopheles_albimanus,sco16564at7157,1.0
sco_16573at7157_Anopheles_albimanus,sco16573at7157,1.0
